;;;;E;93;94;180
;;;;E;94;93;180
;;;;E;95;96;180
;;;;E;96;95;180
;;;;E;99;100;180
;;;;E;100;99;180
;;;;E;109;110;180
;;;;E;115;116;180
;;;;E;117;118;180
;;;;E;119;120;180
;;;;E;121;123;240
;;;;E;121;122;240
;;;;E;122;123;240
;;;;E;124;125;180
;;;;E;132;133;180
;;;;E;135;136;180
;;;;E;137;138;180
;;;;E;142;144;240
;;;;E;142;143;240
;;;;E;143;144;240
;;;;E;148;149;180
;;;;E;154;156;240
;;;;E;154;155;240
;;;;E;155;156;240
;;;;E;169;170;180
;;;;E;170;169;180
;;;;E;175;177;240
;;;;E;175;176;240
;;;;E;176;175;240
;;;;E;176;177;240
;;;;E;177;175;240
;;;;E;177;176;240
;;;;E;191;192;180
;;;;E;196;197;180
;;;;E;198;199;180
;;;;E;202;203;180
;;;;E;206;208;300
;;;;E;206;207;300
;;;;E;206;209;300
;;;;E;207;206;300
;;;;E;207;208;300
;;;;E;207;209;300
;;;;E;208;206;300
;;;;E;208;207;300
;;;;E;208;209;300
;;;;E;212;214;300
;;;;E;212;213;300
;;;;E;212;215;300
;;;;E;213;214;300
;;;;E;213;215;300
;;;;E;214;215;300
;;;;E;219;220;180
;;;;E;221;222;180
;;;;E;222;221;180
;;;;E;223;225;240
;;;;E;223;224;240
;;;;E;224;223;240
;;;;E;224;225;240
;;;;E;227;228;180
;;;;E;231;232;180
;;;;E;238;239;180
;;;;E;242;244;240
;;;;E;242;243;240
;;;;E;243;244;240
;;;;E;245;246;180
;;;;E;247;248;180
;;;;E;248;247;180
;;;;E;278;279;180
;;;;E;281;282;180
;;;;E;284;285;180
;;;;E;292;293;180
;;;;E;295;296;180
;;;;E;298;299;180
;;;;E;303;304;180
;;;;E;309;310;180
;;;;E;311;312;300
;;;;E;311;313;300
;;;;E;311;314;300
;;;;E;311;315;300
;;;;E;312;311;300
;;;;E;312;313;300
;;;;E;312;314;300
;;;;E;312;315;300
;;;;E;313;311;300
;;;;E;313;312;300
;;;;E;313;314;300
;;;;E;313;315;300
;;;;E;314;311;300
;;;;E;314;312;300
;;;;E;314;313;300
;;;;E;314;315;300
;;;;E;315;311;300
;;;;E;315;312;300
;;;;E;315;313;300
;;;;E;315;314;300
;;;;E;325;327;240
;;;;E;325;326;240
;;;;E;326;327;240
;;;;E;339;341;240
;;;;E;339;340;240
;;;;E;340;341;240
;;;;E;341;340;240
;;;;E;342;344;240
;;;;E;342;343;240
;;;;E;343;342;240
;;;;E;343;344;240
;;;;E;346;347;180
;;;;E;354;355;180
;;;;E;366;367;180
;;;;E;353;325;69
;;;;E;158;138;57
;;;;E;138;79;71
;;;;E;302;246;37
;;;;E;86;21;46
;;;;E;281;176;71
;;;;E;326;202;112
;;;;E;136;68;85
;;;;E;222;330;31
;;;;E;349;154;33
;;;;E;318;15;37
;;;;E;120;22;81
;;;;E;22;120;81
;;;;E;97;93;45
;;;;E;93;19;33
;;;;E;19;93;33
;;;;E;199;197;28
